126	2009-12-31T17:24:52Z	31.7959625907	-106.394777298	13195
240	2010-02-16T18:20:12Z	31.8397282	-106.5708925	568955
667	2010-10-18T03:24:02Z	31.7600427	-106.4868156	1450105
667	2010-10-18T00:03:30Z	31.8585841693	-106.5578614971	840961
667	2010-10-17T04:40:59Z	31.8599626667	-106.5609653667	979238
667	2010-10-10T04:57:37Z	31.75697469	-106.48849594	167179
667	2010-10-10T01:38:47Z	31.759113973	-106.488675933	5247813
667	2010-10-09T04:53:09Z	31.74732494	-106.31933408	274646
667	2010-10-08T23:12:45Z	31.8292042333	-106.5301769333	878676
667	2010-10-07T01:38:21Z	31.7825835943	-106.3922667503	1333864
667	2010-10-04T02:38:52Z	31.77795124	-106.50327605	1001801
667	2010-10-02T05:58:58Z	31.7771102667	-106.5024673833	293950
667	2010-10-02T02:30:22Z	31.8320863167	-106.5641242333	411219
667	2010-09-30T02:38:59Z	31.75697469	-106.48849594	167179
667	2010-09-26T23:22:08Z	31.8105592667	-106.5599009833	729814
667	2010-09-26T00:03:37Z	31.7834964083	-106.410087347	165194
667	2010-09-19T04:40:48Z	31.8254432667	-106.5229574667	834542
667	2010-09-18T11:05:50Z	31.76022991	-106.27120247	1183898
667	2010-09-17T01:22:59Z	31.8585841693	-106.5578614971	840961
667	2010-09-16T00:53:22Z	31.8599626667	-106.5609653667	979238
667	2010-09-14T23:45:01Z	31.858930788	-106.5576940821	202353
667	2010-09-12T11:54:43Z	31.85875545	-106.5571978	146122
667	2010-09-12T01:55:08Z	31.85892085	-106.5587332833	900564
667	2010-09-11T22:50:48Z	31.8641937333	-106.5754130667	792361
667	2010-09-11T04:53:53Z	31.76287519	-106.28113341	483396
667	2010-09-10T23:29:46Z	31.82130879	-106.54854112	488135
667	2010-09-10T03:57:07Z	31.7893676758	-106.5074462891	750018
667	2010-09-07T23:52:33Z	31.7944958167	-106.5100168167	397489
667	2010-09-06T04:38:58Z	31.76287519	-106.28113341	483396
667	2010-09-06T02:23:00Z	31.82130879	-106.54854112	488135
667	2010-09-05T04:39:34Z	31.75697469	-106.48849594	167179
667	2010-09-05T03:15:44Z	31.7857183	-106.39813	426993
667	2010-09-04T17:55:20Z	31.8292042333	-106.5301769333	878676
667	2010-09-04T04:37:05Z	31.76287519	-106.28113341	483396
667	2010-09-04T03:08:28Z	31.783254924	-106.392967669	3046117
667	2010-09-03T03:45:09Z	31.7893676758	-106.5074462891	750018
667	2010-09-03T01:27:25Z	31.86982423	-106.52868223	2963023
667	2010-09-03T00:29:59Z	31.858930788	-106.5576940821	202353
667	2010-08-31T02:33:47Z	31.83774697	-106.56567227	916558
667	2010-08-29T21:27:16Z	31.8357682333	-106.5529446333	991918
667	2010-08-28T19:27:06Z	31.8627566	-106.55815435	1323707
667	2010-08-28T08:25:38Z	31.7733574667	-106.50058505	249117
723	2010-06-03T01:45:37Z	31.8163653167	-106.5389810667	694233
941	2010-10-08T20:57:36Z	31.7692800167	-106.4445825167	655659
941	2010-10-08T20:57:19Z	31.7723345667	-106.441387	286092
1149	2010-09-17T17:13:22Z	31.8394360167	-106.5724999167	936876
1186	2010-10-14T14:02:33Z	31.7959625907	-106.394777298	13195
1776	2010-10-12T16:46:46Z	31.79772859	-106.39298164	5375957
1776	2010-10-12T16:45:17Z	31.79939118	-106.3934898376	1121140
1776	2010-10-12T16:44:59Z	31.7939569167	-106.39519565	1242873
1776	2010-10-12T16:43:47Z	31.791926183	-106.39506525	1296041
